,location,total_sqft,bath,price,bhk
5218,Mahadevpura,1400.0,2.0,65.8,3
5219,Mahadevpura,1137.0,2.0,53.4,2
5220,Mahadevpura,1601.0,3.0,95.0,3
5221,Mahadevpura,1450.0,3.0,75.0,3
5222,Mahadevpura,1152.0,2.0,54.0,2
5223,Mahadevpura,1212.0,2.0,56.9,2
5225,Mahadevpura,1505.0,3.0,78.0,3
5226,Mahadevpura,1500.0,2.0,70.0,3
5227,Mahadevpura,1236.0,2.0,58.0,2
5228,Mahadevpura,1236.0,2.0,58.0,2
5229,Mahadevpura,1120.0,2.0,53.0,2
5230,Mahalakshmi Layout,1575.0,5.0,158.0,4
5231,Mahalakshmi Layout,1200.0,5.0,200.0,5
5232,Mahalakshmi Layout,1135.0,4.0,190.0,8
5233,Mahalakshmi Layout,1200.0,3.0,160.0,4
5234,Mahalakshmi Layout,1200.0,2.0,110.0,3
5235,Mahalakshmi Layout,1876.0,3.0,150.0,3
5236,Mallasandra,1665.0,3.0,95.0,3
5237,Mallasandra,1665.0,3.0,86.58,3
5238,Mallasandra,1340.0,2.0,61.0,2
5239,Mallasandra,1325.0,2.0,70.0,2
5240,Mallasandra,1665.0,3.0,86.91,3
5241,Mallasandra,1325.0,2.0,70.0,2
5242,Mallasandra,905.0,2.0,40.0,2
5243,Mallasandra,1325.0,2.0,65.0,2
5244,Mallasandra,1325.0,2.0,73.0,2
5245,Mallasandra,1565.0,2.0,69.0,2
5246,Mallasandra,905.0,2.0,35.0,2
5248,Mallasandra,1100.0,2.0,76.3,3
5249,Malleshpalya,1140.0,2.0,46.5,2
5250,Malleshpalya,1225.0,2.0,46.86,2
5252,Malleshpalya,1052.0,2.0,50.0,2
5253,Malleshpalya,1405.0,2.0,77.0,3
5254,Malleshpalya,1065.0,2.0,50.0,2
5255,Malleshpalya,1210.0,2.0,55.0,2
5257,Malleshpalya,1060.0,2.0,40.0,2
5258,Malleshpalya,1430.0,2.0,69.5,3
5259,Malleshpalya,1421.0,2.0,90.0,2
5260,Malleshpalya,1245.0,2.0,55.0,2
5261,Malleshpalya,1200.0,2.0,46.0,2
5262,Malleshpalya,1225.0,2.0,52.0,2
5263,Malleshwaram,705.0,1.0,67.0,1
5264,Malleshwaram,12000.0,7.0,2200.0,7
5265,Malleshwaram,2500.0,5.0,325.0,4
5266,Malleshwaram,2006.0,3.0,297.0,3
5267,Malleshwaram,686.0,1.0,62.5,1
5268,Malleshwaram,2475.0,4.0,332.0,3
5269,Malleshwaram,2610.0,3.0,399.0,3
5270,Malleshwaram,2475.0,4.0,320.0,3
5271,Malleshwaram,900.0,2.0,95.0,2
5272,Malleshwaram,1420.0,2.0,158.0,2
5273,Malleshwaram,2000.0,3.0,250.0,3
5274,Malleshwaram,2215.0,3.0,275.0,3
5276,Malleshwaram,2475.0,4.0,300.0,3
5277,Malleshwaram,2345.0,2.0,293.0,3
5279,Malleshwaram,2215.0,4.0,310.0,3
5280,Malleshwaram,480.0,1.0,60.0,1
5281,Malleshwaram,1290.0,2.0,120.0,2
5282,Malleshwaram,2475.0,4.0,326.0,3
5283,Malleshwaram,2476.0,3.0,337.0,3
5284,Malleshwaram,900.0,2.0,90.0,2
5286,Malleshwaram,2050.0,4.0,270.0,3
5287,Malleshwaram,900.0,2.0,72.0,2
5288,Malleshwaram,620.0,1.0,86.8,1
5289,Malleshwaram,600.0,1.0,68.0,2
5290,Malleshwaram,2475.0,4.0,337.0,3
5291,Malleshwaram,2215.0,3.0,275.0,3
5292,Malleshwaram,2215.0,3.0,330.0,3
5294,Malleshwaram,600.0,1.0,90.0,2
5295,Malleshwaram,2200.0,3.0,275.0,3
5296,Malleshwaram,2475.0,4.0,326.0,3
5297,Malleshwaram,302.0,2.0,25.0,2
5298,Malleshwaram,1500.0,2.0,140.0,2
5299,Malleshwaram,2475.0,4.0,340.0,3
5300,Malleshwaram,1400.0,2.0,190.0,2
5301,Malleshwaram,2475.0,4.0,300.0,3
5302,Malleshwaram,2400.0,3.0,380.0,3
5303,Malleshwaram,1410.0,2.0,125.0,2
5306,Marathahalli,1220.0,2.0,57.0,2
5307,Marathahalli,1200.0,2.0,52.0,2
5308,Marathahalli,1200.0,2.0,60.0,2
5309,Marathahalli,1933.0,3.0,140.0,3
5310,Marathahalli,950.0,2.0,46.96,2
5311,Marathahalli,1230.0,2.0,80.0,2
5312,Marathahalli,3800.0,4.0,250.0,4
5313,Marathahalli,1019.0,2.0,49.85,2
5314,Marathahalli,1215.0,2.0,67.0,2
5315,Marathahalli,2181.0,3.0,152.0,4
5316,Marathahalli,1170.0,2.0,53.0,2
5317,Marathahalli,1019.0,2.0,49.86,2
5318,Marathahalli,1325.0,2.0,71.55,2
5319,Marathahalli,1220.0,2.0,56.5,2
5321,Marathahalli,1152.0,2.0,56.0,2
5322,Marathahalli,1610.0,3.0,90.0,3
5323,Marathahalli,1146.0,2.0,70.0,2
5325,Marathahalli,1469.0,3.0,89.0,3
5330,Marathahalli,2519.0,5.0,185.0,4
5332,Marathahalli,957.0,2.0,46.9,2
5333,Marathahalli,1583.0,3.0,105.0,3
5334,Marathahalli,2524.0,5.0,190.0,4
5338,Marathahalli,1071.0,2.0,52.25,2
5339,Marathahalli,1215.0,2.0,58.86,2
5340,Marathahalli,1102.0,2.0,53.67,2
5341,Marathahalli,1900.0,3.0,123.0,3
5342,Marathahalli,1045.0,2.0,60.0,2
5344,Marathahalli,1215.0,2.0,58.86,2
5345,Marathahalli,1365.0,2.0,73.0,2
5350,Marathahalli,1208.0,2.0,70.0,2
5351,Marathahalli,1325.0,1.0,92.0,2
5352,Marathahalli,1525.0,3.0,90.0,3
5353,Marathahalli,1937.0,3.0,140.0,3
5355,Marathahalli,1350.0,2.0,86.0,2
5356,Marathahalli,957.0,2.0,47.0,2
5358,Marathahalli,1230.0,2.0,57.0,2
5359,Marathahalli,1200.0,2.0,58.0,2
5361,Marathahalli,607.0,1.0,35.0,1
5362,Marathahalli,1583.0,3.0,109.0,3
5363,Marathahalli,1075.0,2.0,52.43,2
5364,Marathahalli,1360.0,2.0,103.0,2
5365,Marathahalli,1220.0,2.0,58.5,2
5366,Marathahalli,950.0,2.0,45.68,2
5367,Marathahalli,615.0,1.0,44.0,1
5368,Marathahalli,1595.0,3.0,90.0,3
5369,Marathahalli,1350.0,2.0,89.0,2
5370,Marathahalli,1020.0,2.0,57.0,2
5371,Marathahalli,1600.0,3.0,88.0,2
5372,Marathahalli,780.0,1.0,55.0,1
5373,Marathahalli,1710.0,3.0,100.0,3
5375,Marathahalli,1358.0,2.0,81.0,2
5376,Marathahalli,1205.0,2.0,75.0,2
5377,Marathahalli,1730.0,3.0,110.0,3
5378,Marathahalli,1583.0,3.0,115.0,3
5379,Marathahalli,1200.0,2.0,67.0,2
5380,Marathahalli,1095.0,2.0,60.0,2
5381,Marathahalli,1060.0,2.0,48.0,2
5382,Marathahalli,1050.0,2.0,65.0,2
5383,Marathahalli,1102.0,2.0,53.67,2
5384,Marathahalli,1026.0,2.0,49.95,2
5387,Marathahalli,1220.0,2.0,59.0,2
5388,Marathahalli,881.0,2.0,48.06,2
5390,Marathahalli,1710.0,3.0,100.0,3
5391,Marathahalli,1152.0,2.0,90.0,2
5392,Marathahalli,1680.0,3.0,105.0,3
5393,Marathahalli,1910.0,3.0,119.0,3
5394,Marathahalli,1602.0,2.0,104.0,2
5395,Marathahalli,700.0,1.0,38.0,1
5396,Marathahalli,1469.0,3.0,89.0,3
5398,Marathahalli,1690.0,3.0,116.0,3
5399,Marathahalli,1065.0,2.0,55.0,2
5400,Marathahalli,1693.0,3.0,125.0,3
5401,Marathahalli,1693.0,3.0,125.0,3
5402,Marathahalli,1196.0,2.0,57.9,2
5403,Marathahalli,1595.0,3.0,88.0,3
5404,Marathahalli,2122.0,3.0,125.0,3
5405,Marathahalli,1730.0,3.0,115.0,3
5408,Marathahalli,1125.0,2.0,55.0,2
5409,Marathahalli,1950.0,3.0,115.0,3
5410,Marathahalli,1250.0,2.0,68.0,2
5411,Marathahalli,1125.0,2.0,56.8,2
5412,Marathahalli,1350.0,2.0,90.0,2
5413,Marathahalli,1200.0,2.0,53.0,2
5414,Marathahalli,2500.0,5.0,175.0,4
5415,Marathahalli,957.0,2.0,47.0,2
5418,Marathahalli,1350.0,2.0,60.0,2
5419,Marathahalli,3400.0,4.0,235.0,4
5420,Marathahalli,1350.0,2.0,99.0,2
5422,Marathahalli,1285.0,2.0,55.0,2
5423,Marathahalli,2500.0,5.0,181.0,4
5424,Marathahalli,3800.0,4.0,235.0,4
5425,Marathahalli,3951.0,4.0,230.0,4
5426,Marathahalli,1125.0,2.0,54.8,2
5427,Marathahalli,1700.0,3.0,126.0,3
5429,Marathahalli,1270.0,2.0,73.0,2
5431,Marathahalli,950.0,2.0,46.7,2
5432,Marathahalli,1550.0,3.0,85.0,3
5433,Marathahalli,1019.0,2.0,49.86,2
5434,Marathahalli,1144.0,2.0,65.0,2
5435,Marathahalli,1240.0,2.0,55.0,2
5436,Marathahalli,1100.0,2.0,75.0,1
5437,Marathahalli,1156.0,2.0,52.0,2
5438,Marathahalli,2524.0,5.0,180.0,4
5439,Marathahalli,1135.0,2.0,60.0,2
5440,Marathahalli,1839.0,3.0,130.0,3
5441,Marathahalli,1170.0,2.0,85.0,2
5442,Marathahalli,1102.0,2.0,53.67,2
5443,Marathahalli,1108.0,2.0,60.0,3
5444,Marathahalli,1449.0,3.0,110.0,3
5445,Marathahalli,1360.0,2.0,101.0,2
5446,Marathahalli,1026.0,2.0,50.18,2
5449,Marathahalli,1270.0,2.0,80.0,2
5450,Marathahalli,1100.0,2.0,50.0,2
5451,Marathahalli,1196.0,2.0,57.95,2
5453,Marathahalli,1485.0,2.0,90.0,3
5454,Marathahalli,1146.0,2.0,69.0,2
5455,Margondanahalli,1090.0,2.0,58.0,2
5456,Margondanahalli,1200.0,2.0,58.5,2
5457,Margondanahalli,1200.0,2.0,67.0,2
5459,Margondanahalli,1200.0,1.0,53.0,2
5460,Margondanahalli,1000.0,2.0,57.0,2
5462,Margondanahalli,555.0,1.0,37.0,2
5463,Margondanahalli,600.0,2.0,35.0,2
5464,Margondanahalli,1200.0,2.0,69.0,2
5465,Margondanahalli,900.0,2.0,49.0,2
5466,Margondanahalli,1140.0,2.0,60.0,2
5467,Margondanahalli,900.0,2.0,55.0,2
5468,Margondanahalli,900.0,2.0,65.0,2
5469,Margondanahalli,1100.0,2.0,55.0,2
5470,Margondanahalli,900.0,2.0,55.0,2
5471,Margondanahalli,1152.0,1.0,66.0,2
5473,Margondanahalli,1200.0,2.0,65.0,2
5474,Margondanahalli,1050.0,2.0,58.0,2
5475,Margondanahalli,1160.0,2.0,65.0,2
5476,Margondanahalli,1334.0,2.0,67.76,2
5477,Marsur,1000.0,4.0,66.0,3
5478,Marsur,1800.0,4.0,145.0,4
5479,Marsur,1200.0,3.0,90.0,3
5480,Marsur,497.0,1.0,25.0,2
5481,Marsur,720.0,2.0,32.0,3
5482,Marsur,497.0,1.0,20.0,2
5483,Marsur,715.0,2.0,29.0,3
5484,Marsur,497.0,1.0,20.0,2
5485,Mico Layout,5000.0,9.0,210.0,9
5486,Mico Layout,1550.0,2.0,65.0,3
5487,Mico Layout,1125.0,2.0,40.0,2
5488,Mico Layout,1190.0,2.0,39.25,2
5489,Mico Layout,800.0,1.0,29.5,1
5490,Mico Layout,1250.0,2.0,44.0,3
5491,Mico Layout,1171.0,2.0,39.0,2
5492,Mico Layout,1200.0,2.0,53.5,2
5493,Mico Layout,1670.0,3.0,59.0,3
5494,Mico Layout,1140.0,2.0,43.0,2
5495,Munnekollal,1170.0,2.0,52.0,2
5496,Munnekollal,1102.0,2.0,53.67,2
5497,Munnekollal,1390.0,3.0,68.0,3
5498,Munnekollal,1200.0,2.0,49.5,2
5499,Munnekollal,950.0,2.0,46.5,2
5500,Munnekollal,1200.0,4.0,110.0,6
5501,Munnekollal,1560.0,3.0,75.0,3
5502,Munnekollal,1210.0,2.0,75.0,2
5503,Munnekollal,1750.0,3.0,86.5,3
5504,Munnekollal,1385.0,2.0,66.5,3
5505,Munnekollal,1080.0,2.0,45.0,2
5506,Munnekollal,1170.0,2.0,59.0,2
5507,Munnekollal,1222.0,3.0,95.0,3
5509,Munnekollal,1200.0,2.0,40.0,2
5510,Munnekollal,7200.0,10.0,200.0,10
5512,Munnekollal,1200.0,2.0,57.9,3
5513,Munnekollal,1030.0,2.0,50.36,2
5514,Murugeshpalya,1296.0,2.0,81.0,2
5515,Murugeshpalya,1550.0,3.0,74.0,3
5516,Murugeshpalya,1845.0,3.0,91.0,3
5517,Murugeshpalya,2135.0,3.0,160.0,3
5518,Murugeshpalya,1185.0,2.0,85.0,2
5519,Murugeshpalya,1225.0,2.0,48.0,2
5520,Murugeshpalya,1930.0,3.0,75.0,3
5521,Murugeshpalya,1600.0,2.0,65.0,3
5522,Murugeshpalya,1344.0,2.0,56.0,3
5523,Murugeshpalya,1500.0,2.0,70.0,3
5524,Murugeshpalya,1855.0,3.0,96.0,3
5525,Murugeshpalya,1175.0,2.0,75.0,2
5526,Mysore Road,1175.0,2.0,73.5,2
5527,Mysore Road,1710.0,4.0,91.31,3
5528,Mysore Road,1020.0,2.0,48.95,2
5529,Mysore Road,1200.0,2.0,85.0,2
5530,Mysore Road,1175.0,2.0,73.5,2
5531,Mysore Road,1070.0,2.0,45.0,2
5532,Mysore Road,1239.0,2.0,53.0,2
5533,Mysore Road,1060.0,2.0,62.0,2
5534,Mysore Road,980.0,2.0,45.47,2
5535,Mysore Road,883.0,2.0,40.0,2
5536,Mysore Road,1525.0,3.0,96.0,3
5537,Mysore Road,1200.0,2.0,65.0,2
5538,Mysore Road,1005.0,2.0,35.175,2
5542,Mysore Road,1512.0,2.0,110.0,3
5543,Mysore Road,1560.0,3.0,115.0,3
5544,Mysore Road,1560.0,3.0,120.0,3
5545,Mysore Road,883.0,2.0,40.95,2
5546,Mysore Road,1070.0,2.0,49.65,2
5547,Mysore Road,900.0,2.0,65.0,2
5549,Mysore Road,883.0,2.0,50.0,2
5550,Mysore Road,1155.0,2.0,51.0,2
5551,Mysore Road,1003.0,2.0,43.0,2
5552,Mysore Road,1237.0,2.0,73.0,2
5553,Mysore Road,883.0,2.0,45.0,2
5554,Mysore Road,1170.0,2.0,65.0,2
5555,Mysore Road,1029.5,2.0,50.855,2
5556,Mysore Road,940.0,2.0,43.61,2
5558,Mysore Road,947.55,2.0,80.0,2
5559,Mysore Road,1020.0,2.0,48.95,2
5560,Mysore Road,1568.0,2.0,100.0,3
5563,Mysore Road,1800.0,2.0,42.3,2
5564,Mysore Road,1560.0,2.0,83.3,3
5565,Mysore Road,500.0,1.0,17.5,1
5566,Mysore Road,1175.0,2.0,70.5,2
5567,Mysore Road,1248.52,3.0,115.0,3
5568,Mysore Road,1080.0,2.0,60.0,3
5570,Mysore Road,883.0,2.0,37.0,2
5571,Mysore Road,1175.0,2.0,86.68,2
5573,NGR Layout,1020.0,2.0,45.9,2
5574,NGR Layout,1105.0,2.0,49.73,2
5575,NGR Layout,1022.0,2.0,45.9,2
5576,NGR Layout,1020.0,2.0,45.0,2
5577,NGR Layout,1019.0,2.0,45.9,2
5578,NGR Layout,1020.0,2.0,46.0,2
5579,NGR Layout,1021.0,2.0,46.0,2
5580,NGR Layout,1021.0,2.0,45.9,2
5581,NRI Layout,1565.0,2.0,75.0,3
5582,NRI Layout,2500.0,5.0,130.0,5
5583,NRI Layout,1125.0,2.0,45.56,2
5584,NRI Layout,2150.0,4.0,115.0,4
5585,NRI Layout,1200.0,4.0,95.0,4
5586,NRI Layout,1250.0,2.0,75.0,2
5587,NRI Layout,1789.0,3.0,75.0,3
5588,NRI Layout,1731.0,3.0,64.11,3
5589,NRI Layout,2400.0,2.0,125.0,2
5590,NRI Layout,2700.0,5.0,95.75,4
5592,Nagarbhavi,1350.0,3.0,150.0,3
5593,Nagarbhavi,1200.0,2.0,150.0,2
5595,Nagarbhavi,600.0,2.0,100.0,4
5596,Nagarbhavi,600.0,2.0,80.0,3
5597,Nagarbhavi,600.0,3.0,100.0,3
5598,Nagarbhavi,1055.0,2.0,55.0,2
5599,Nagarbhavi,600.0,3.0,83.0,3
5600,Nagarbhavi,1223.0,2.0,60.0,2
5601,Nagarbhavi,956.0,2.0,49.0,2
5603,Nagarbhavi,1200.0,2.0,150.0,2
5606,Nagarbhavi,300.0,1.0,20.0,1
5607,Nagarbhavi,1250.0,3.0,175.0,4
5608,Nagarbhavi,710.0,2.0,40.0,1
5610,Nagarbhavi,1020.0,2.0,55.0,2
5612,Nagarbhavi,1120.0,2.0,53.0,2
5614,Nagarbhavi,1146.0,2.0,50.0,2
5616,Nagarbhavi,1190.0,2.0,63.0,2
5617,Nagarbhavi,1050.0,2.0,80.0,2
5618,Nagarbhavi,800.0,3.0,95.0,3
5619,Nagarbhavi,600.0,5.0,95.0,4
5621,Nagarbhavi,1200.0,4.0,205.0,3
5622,Nagarbhavi,1050.0,3.0,175.0,3
5624,Nagarbhavi,600.0,3.0,77.0,4
5625,Nagarbhavi,1250.0,3.0,170.0,2
5627,Nagarbhavi,1400.0,2.0,135.0,3
5629,Nagarbhavi,1080.0,2.0,49.0,2
5630,Nagarbhavi,1800.0,3.0,180.0,4
5631,Nagarbhavi,600.0,4.0,78.0,4
5632,Nagarbhavi,600.0,3.0,100.0,4
5633,Nagarbhavi,1225.0,2.0,58.0,2
5634,Nagasandra,980.0,2.0,48.0,2
5635,Nagasandra,1500.0,5.0,130.0,6
5636,Nagasandra,4050.0,5.0,140.0,5
5637,Nagasandra,1470.0,2.0,110.0,3
5638,Nagasandra,1310.0,3.0,95.0,4
5639,Nagasandra,2400.0,4.0,145.0,4
5640,Nagasandra,7000.0,8.0,450.0,4
5641,Nagasandra,1650.0,3.0,95.0,3
5642,Nagasandra,1500.0,2.0,91.0,2
5643,Nagasandra,4000.0,8.0,160.0,8
5644,Nagavara,400.0,1.0,14.0,1
5645,Nagavara,2172.65,3.0,120.0,4
5647,Nagavara,2319.0,3.0,180.0,3
5648,Nagavara,2430.0,4.0,180.0,3
5649,Nagavara,936.0,2.0,40.2,2
5650,Nagavara,1125.0,2.0,44.5,2
5651,Nagavara,1315.0,2.0,70.0,2
5652,Nagavara,1077.0,2.0,50.0,2
5653,Nagavara,2496.0,4.0,125.0,4
5654,Nagavara,1110.0,2.0,44.95,2
5655,Nagavara,1247.0,2.0,58.56,2
5656,Nagavara,440.0,3.0,35.0,3
5657,Nagavarapalya,1392.0,2.0,99.0,2
5658,Nagavarapalya,705.0,1.0,52.5,1
5659,Nagavarapalya,1300.0,3.0,80.0,3
5660,Nagavarapalya,705.0,1.0,57.0,1
5661,Nagavarapalya,705.0,1.0,55.0,1
5662,Nagavarapalya,705.0,1.0,57.0,1
5663,Nagavarapalya,1335.0,2.0,110.0,2
5664,Nagavarapalya,1260.0,2.0,85.5,2
5665,Narayanapura,1308.0,2.0,89.04,2
5666,Narayanapura,1566.0,3.0,83.3,3
5667,Narayanapura,1485.0,3.0,85.0,3
5668,Narayanapura,1302.0,2.0,69.1,2
5669,Narayanapura,1308.0,2.0,89.04,2
5670,Narayanapura,2357.0,3.0,135.0,3
5671,Narayanapura,2357.0,3.0,135.0,3
5672,Narayanapura,1469.0,2.0,99.14,2
5673,Neeladri Nagar,1053.0,2.0,45.0,2
5674,Neeladri Nagar,1363.0,2.0,68.0,2
5675,Neeladri Nagar,2556.0,3.0,133.0,3
5676,Neeladri Nagar,674.0,1.0,21.0,1
5677,Neeladri Nagar,527.0,1.0,26.0,1
5678,Neeladri Nagar,1167.0,2.0,38.0,3
5679,Neeladri Nagar,1060.0,2.0,35.0,2
5680,Neeladri Nagar,640.0,1.0,20.5,1
5681,Neeladri Nagar,4000.0,12.0,160.0,10
5682,Neeladri Nagar,1105.0,2.0,30.0,2
5683,Neeladri Nagar,1100.0,2.0,30.0,2
5684,Neeladri Nagar,2111.0,3.0,103.0,3
5685,Nehru Nagar,1775.0,3.0,110.0,3
5686,Nehru Nagar,2363.0,5.0,120.0,4
5687,Nehru Nagar,2342.0,3.0,115.0,4
5688,Nehru Nagar,967.0,2.0,41.1,2
5689,Nehru Nagar,1374.0,3.0,72.0,3
5690,Nehru Nagar,1674.0,3.0,90.0,3
5691,Nehru Nagar,1269.0,2.0,63.0,3
5692,Nehru Nagar,1100.0,2.0,50.0,2
5693,Nehru Nagar,1674.0,3.0,81.0,3
5694,OMBR Layout,2420.0,3.0,185.0,3
5695,OMBR Layout,1078.0,2.0,65.0,2
5696,OMBR Layout,1101.0,2.0,65.5,2
5697,OMBR Layout,1041.0,2.0,65.5,2
5698,OMBR Layout,1300.0,2.0,80.0,2
5699,OMBR Layout,2400.0,5.0,275.0,5
5700,OMBR Layout,1085.0,2.0,64.0,2
5701,OMBR Layout,1855.0,3.0,145.0,3
5702,OMBR Layout,1050.0,2.0,48.0,2
5704,OMBR Layout,1165.0,2.0,88.5,2
5705,OMBR Layout,1101.0,2.0,66.0,2
5706,OMBR Layout,3400.0,4.0,275.0,4
5708,Old Airport Road,2732.0,4.0,204.0,4
5710,Old Airport Road,3356.0,4.0,251.0,4
5711,Old Airport Road,1206.0,2.0,75.0,2
5712,Old Airport Road,2774.0,4.0,207.0,4
5713,Old Airport Road,2690.0,4.0,191.0,4
5714,Old Airport Road,2690.0,4.0,199.0,4
5715,Old Airport Road,1655.0,2.0,97.65,2
5716,Old Airport Road,1075.0,2.0,60.0,2
5717,Old Airport Road,1858.0,2.0,167.0,3
5718,Old Airport Road,1150.0,2.0,90.0,2
5719,Old Airport Road,2690.0,4.0,191.0,4
5720,Old Airport Road,2658.0,5.0,187.0,4
5721,Old Airport Road,946.0,2.0,58.0,2
5722,Old Airport Road,2774.0,4.0,208.0,4
5723,Old Airport Road,2774.0,4.0,208.0,4
5724,Old Airport Road,3200.0,4.0,280.0,4
5725,Old Airport Road,2690.0,4.0,201.0,4
5726,Old Airport Road,1145.0,2.0,75.0,2
5727,Old Airport Road,2732.0,4.0,194.0,4
5728,Old Airport Road,2658.0,5.0,189.0,4
5729,Old Airport Road,2774.0,4.0,197.0,4
5730,Old Airport Road,3496.0,4.0,262.0,4
5731,Old Airport Road,2774.0,4.0,197.0,4
5732,Old Airport Road,2732.0,4.0,204.0,4
5733,Old Airport Road,1798.0,3.0,150.0,3
5734,Old Airport Road,2774.0,4.0,208.0,4
5735,Old Airport Road,1184.0,2.0,78.0,2
5736,Old Airport Road,3504.0,4.0,262.0,4
5737,Old Airport Road,1055.0,2.0,75.0,2
5738,Old Madras Road,1425.0,2.0,94.0,3
5739,Old Madras Road,3715.0,6.0,224.5,4
5742,Old Madras Road,935.0,2.0,45.0,2
5744,Old Madras Road,1720.0,3.0,100.0,3
5745,Old Madras Road,1200.0,2.0,72.0,2
5746,Old Madras Road,1225.0,2.0,53.55,2
5747,Old Madras Road,1100.0,2.0,70.0,2
5748,Old Madras Road,2760.0,5.0,157.0,3
5749,Old Madras Road,1171.0,2.0,75.0,2
5750,Old Madras Road,935.0,2.0,45.0,2
5751,Old Madras Road,4500.0,7.0,294.0,5
5753,Old Madras Road,1065.0,2.0,47.86,2
5754,Old Madras Road,2010.0,3.0,125.0,4
5756,Old Madras Road,1480.0,2.0,84.0,3
5757,Old Madras Road,2990.0,5.0,210.0,3
5758,Old Madras Road,1210.0,2.0,74.0,2
5759,Old Madras Road,1171.0,2.0,72.0,2
5761,Old Madras Road,1480.0,3.0,95.0,3
5763,Old Madras Road,1210.0,2.0,80.0,2
5764,Old Madras Road,1859.0,3.0,121.0,3
5765,Old Madras Road,2990.0,5.0,173.0,3
5768,Old Madras Road,2300.0,3.0,142.0,3
5770,Old Madras Road,1210.0,2.0,80.0,2
5771,Old Madras Road,1210.0,2.0,77.0,2
5772,Old Madras Road,5020.0,7.0,287.0,5
5774,Old Madras Road,1330.0,2.0,74.0,2
5775,Old Madras Road,1720.0,3.0,106.0,3
5776,Old Madras Road,2640.0,5.0,150.0,3
5777,Old Madras Road,2990.0,3.0,170.0,3
5779,Old Madras Road,1171.0,2.0,73.0,2
5780,Old Madras Road,1630.0,3.0,110.0,3
5781,Old Madras Road,1165.0,2.0,52.0,2
5782,Old Madras Road,2640.0,2.0,170.0,2
5783,Old Madras Road,1165.0,2.0,51.42,2
5784,Padmanabhanagar,1020.0,2.0,63.0,2
5785,Padmanabhanagar,1176.0,2.0,62.0,2
5786,Padmanabhanagar,1258.0,2.0,115.0,2
5788,Padmanabhanagar,1100.0,2.0,65.0,2
5789,Padmanabhanagar,3400.0,3.0,210.0,4
5793,Padmanabhanagar,4500.0,4.0,360.0,3
5794,Padmanabhanagar,1200.0,2.0,60.0,2
5796,Padmanabhanagar,1000.0,1.0,90.0,2
5797,Padmanabhanagar,1067.0,2.0,52.0,2
5801,Padmanabhanagar,1100.0,2.0,60.0,2
5802,Padmanabhanagar,2051.0,3.0,180.0,3
5803,Padmanabhanagar,2051.0,3.0,170.0,3
5804,Pai Layout,1006.0,2.0,35.0,2
5805,Pai Layout,1550.0,2.0,90.0,3
5806,Pai Layout,1050.0,2.0,40.0,2
5807,Pai Layout,1400.0,2.0,67.0,3
5808,Pai Layout,1100.0,2.0,50.0,2
5809,Pai Layout,1255.0,2.0,80.0,2
5810,Pai Layout,1075.0,2.0,35.0,2
5811,Pai Layout,1400.0,2.0,57.5,2
5812,Pai Layout,1175.0,2.0,60.0,2
5813,Pai Layout,810.0,2.0,34.5,2
5814,Pai Layout,1000.0,2.0,34.0,2
5815,Pai Layout,1000.0,2.0,42.0,2
5816,Pai Layout,3800.0,6.0,175.0,6
5817,Pai Layout,1068.0,2.0,48.0,2
5818,Pai Layout,1510.0,2.0,65.0,3
5821,Panathur,1359.0,2.0,87.0,2
5822,Panathur,1438.0,2.0,100.0,2
5823,Panathur,1688.0,3.0,118.0,3
5825,Panathur,1198.0,2.0,77.0,2
5826,Panathur,1180.0,2.0,70.0,2
5827,Panathur,1546.0,3.0,99.0,3
5829,Panathur,1000.0,2.0,65.3,2
5830,Panathur,1109.0,2.0,63.0,2
5831,Panathur,1000.0,2.0,68.0,2
5832,Panathur,1255.0,2.0,79.0,2
5833,Panathur,1205.0,2.0,62.9,2
5834,Panathur,1198.0,2.0,82.0,2
5835,Panathur,1235.0,2.0,65.0,2
5836,Panathur,1210.0,2.0,80.0,2
5837,Panathur,1210.0,2.0,77.0,2
5838,Panathur,661.0,1.0,40.0,1
5839,Panathur,1210.0,2.0,78.0,2
5841,Panathur,1050.0,2.0,60.0,2
5842,Panathur,1398.0,2.0,97.0,2
5843,Panathur,1065.0,2.0,58.0,2
5844,Panathur,1007.0,2.0,64.0,2
5845,Panathur,1210.0,2.0,77.93,2
5846,Panathur,1230.0,2.0,80.0,2
5847,Panathur,980.0,2.0,57.0,2
5848,Panathur,1075.0,2.0,60.0,2
5849,Panathur,1210.0,2.0,69.0,2
5850,Panathur,1343.0,2.0,76.0,2
5851,Parappana Agrahara,1194.0,2.0,47.0,2
5852,Parappana Agrahara,1194.0,2.0,47.0,2
5853,Parappana Agrahara,1194.0,2.0,46.0,2
5854,Parappana Agrahara,1194.0,2.0,47.0,2
5855,Parappana Agrahara,1194.0,2.0,46.0,2
5856,Parappana Agrahara,1194.0,2.0,47.0,2
5857,Parappana Agrahara,1194.0,2.0,47.0,2
5858,Parappana Agrahara,1092.0,2.0,43.0,2
5859,Parappana Agrahara,1194.0,2.0,45.0,2
5860,Parappana Agrahara,1200.0,1.0,45.0,1
5861,Parappana Agrahara,1194.0,2.0,46.0,2
5862,Parappana Agrahara,1194.0,2.0,47.0,2
5863,Parappana Agrahara,1194.0,2.0,47.0,2
5864,Parappana Agrahara,1194.0,2.0,46.0,2
